dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;00337.813498483bc80a24c002e6e7e8e0f2cb;00337__salted__broad__cp200B__single.813498483bc80a24c002e6e7e8e0f2cb;broad;200B;body;0;3;False;4.7;5.0;5;BAYES_80|DATE_IN_PAST_03_06|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 2724 | Spam: False ; 4.7 / 5.0"
salted;spam;00337.813498483bc80a24c002e6e7e8e0f2cb;00337__salted__broad__cp200C__single.813498483bc80a24c002e6e7e8e0f2cb;broad;200C;body;0;3;False;4.7;5.0;5;BAYES_80|DATE_IN_PAST_03_06|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 2724 | Spam: False ; 4.7 / 5.0"
salted;spam;00337.813498483bc80a24c002e6e7e8e0f2cb;00337__salted__broad__cp200D__single.813498483bc80a24c002e6e7e8e0f2cb;broad;200D;body;0;3;False;4.7;5.0;5;BAYES_80|DATE_IN_PAST_03_06|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML;SPAMD/1.1 0 EX_OK;"Content-length: 2724 | Spam: False ; 4.7 / 5.0"
salted;spam;00344.17882edad13c2c761e6d8d99eef5a346;00344__salted__broad__cp00AD__single.17882edad13c2c761e6d8d99eef5a346;broad;00AD;body;0;3;True;7.1;5.0;12;BAYES_99|BAYES_999|FORGED_HOTMAIL_RCVD2|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|RATWARE_EFROM|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 966 | Spam: True ; 7.1 / 5.0"
salted;spam;00344.e6463530b23a12554d2e6f0e08ae10a7;00344__salted__broad__cp00AD__single.e6463530b23a12554d2e6f0e08ae10a7;broad;00AD;body;0;2;True;6.3;5.0;8;BAYES_99|BAYES_999|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 984 | Spam: True ; 6.3 / 5.0"
salted;spam;00344.17882edad13c2c761e6d8d99eef5a346;00344__salted__broad__cp200B__single.17882edad13c2c761e6d8d99eef5a346;broad;200B;body;0;3;True;7.1;5.0;12;BAYES_99|BAYES_999|FORGED_HOTMAIL_RCVD2|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|RATWARE_EFROM|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 966 | Spam: True ; 7.1 / 5.0"
salted;spam;00344.e6463530b23a12554d2e6f0e08ae10a7;00344__salted__broad__cp200B__single.e6463530b23a12554d2e6f0e08ae10a7;broad;200B;body;0;2;True;6.3;5.0;8;BAYES_99|BAYES_999|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 984 | Spam: True ; 6.3 / 5.0"
salted;spam;00344.17882edad13c2c761e6d8d99eef5a346;00344__salted__broad__cp200C__single.17882edad13c2c761e6d8d99eef5a346;broad;200C;body;0;3;True;7.1;5.0;12;BAYES_99|BAYES_999|FORGED_HOTMAIL_RCVD2|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|RATWARE_EFROM|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 966 | Spam: True ; 7.1 / 5.0"
salted;spam;00344.e6463530b23a12554d2e6f0e08ae10a7;00344__salted__broad__cp200C__single.e6463530b23a12554d2e6f0e08ae10a7;broad;200C;body;0;2;True;6.3;5.0;8;BAYES_99|BAYES_999|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 984 | Spam: True ; 6.3 / 5.0"
salted;spam;00344.17882edad13c2c761e6d8d99eef5a346;00344__salted__broad__cp200D__single.17882edad13c2c761e6d8d99eef5a346;broad;200D;body;0;3;True;7.1;5.0;12;BAYES_99|BAYES_999|FORGED_HOTMAIL_RCVD2|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|HEADER_SPAM|HTML_IMAGE_RATIO_06|HTML_MESSAGE|KHOP_HELO_FCRDNS|RATWARE_EFROM|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 966 | Spam: True ; 7.1 / 5.0"
salted;spam;00344.e6463530b23a12554d2e6f0e08ae10a7;00344__salted__broad__cp200D__single.e6463530b23a12554d2e6f0e08ae10a7;broad;200D;body;0;2;True;6.3;5.0;8;BAYES_99|BAYES_999|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL;SPAMD/1.1 0 EX_OK;"Content-length: 984 | Spam: True ; 6.3 / 5.0"
salted;spam;00345.613b3c2aeac033eebb379c91b8ce9fba;00345__salted__broad__cp00AD__single.613b3c2aeac033eebb379c91b8ce9fba;broad;00AD;subject;1;0;True;6.5;5.0;9;BAYES_99|BAYES_999|FROM_OFFERS|HEADER_FROM_DIFFERENT_DOMAINS|HTML_IMAGE_ONLY_28|HTML_IMAGE_RATIO_02|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 906 | Spam: True ; 6.5 / 5.0"
salted;spam;00345.613b3c2aeac033eebb379c91b8ce9fba;00345__salted__broad__cp200B__single.613b3c2aeac033eebb379c91b8ce9fba;broad;200B;subject;1;0;True;6.5;5.0;9;BAYES_99|BAYES_999|FROM_OFFERS|HEADER_FROM_DIFFERENT_DOMAINS|HTML_IMAGE_ONLY_28|HTML_IMAGE_RATIO_02|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 909 | Spam: True ; 6.5 / 5.0"
salted;spam;00345.613b3c2aeac033eebb379c91b8ce9fba;00345__salted__broad__cp200C__single.613b3c2aeac033eebb379c91b8ce9fba;broad;200C;subject;1;0;True;6.5;5.0;9;BAYES_99|BAYES_999|FROM_OFFERS|HEADER_FROM_DIFFERENT_DOMAINS|HTML_IMAGE_ONLY_28|HTML_IMAGE_RATIO_02|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 909 | Spam: True ; 6.5 / 5.0"
salted;spam;00345.613b3c2aeac033eebb379c91b8ce9fba;00345__salted__broad__cp200D__single.613b3c2aeac033eebb379c91b8ce9fba;broad;200D;subject;1;0;True;6.5;5.0;9;BAYES_99|BAYES_999|FROM_OFFERS|HEADER_FROM_DIFFERENT_DOMAINS|HTML_IMAGE_ONLY_28|HTML_IMAGE_RATIO_02|HTML_MESSAGE|MIME_HTML_ONLY|MSGID_FROM_MTA_HEADER	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 909 | Spam: True ; 6.5 / 5.0"
salted;spam;00346.d93a823fb3350a5da8f0c612ce1156cd;00346__salted__broad__cp00AD__single.d93a823fb3350a5da8f0c612ce1156cd;broad;00AD;body;0;3;True;6.1;5.0;8;BAYES_50|DATE_IN_FUTURE_06_12|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|MONEY_NOHTML|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 762 | Spam: True ; 6.1 / 5.0"
salted;spam;00346.d93a823fb3350a5da8f0c612ce1156cd;00346__salted__broad__cp200B__single.d93a823fb3350a5da8f0c612ce1156cd;broad;200B;body;0;3;True;6.1;5.0;8;BAYES_50|DATE_IN_FUTURE_06_12|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|MONEY_NOHTML|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 762 | Spam: True ; 6.1 / 5.0"
salted;spam;00346.d93a823fb3350a5da8f0c612ce1156cd;00346__salted__broad__cp200C__single.d93a823fb3350a5da8f0c612ce1156cd;broad;200C;body;0;3;True;6.1;5.0;8;BAYES_50|DATE_IN_FUTURE_06_12|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|MONEY_NOHTML|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 762 | Spam: True ; 6.1 / 5.0"
salted;spam;00346.d93a823fb3350a5da8f0c612ce1156cd;00346__salted__broad__cp200D__single.d93a823fb3350a5da8f0c612ce1156cd;broad;200D;body;0;3;True;6.1;5.0;8;BAYES_50|DATE_IN_FUTURE_06_12|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|MONEY_NOHTML|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 762 | Spam: True ; 6.1 / 5.0"
salted;spam;00354.dca4b8984863a76ffd01a33888498288;00354__salted__broad__cp00AD__single.dca4b8984863a76ffd01a33888498288;broad;00AD;body;0;3;True;18.8;5.0;18;BAYES_99|BAYES_999|EXCUSE_24|FAKE_REPLY_C|FORGED_MUA_OUTLOOK|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|IP_LINK_PLUS|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|THIS_AD|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 940 | Spam: True ; 18.8 / 5.0"
salted;spam;00354.dca4b8984863a76ffd01a33888498288;00354__salted__broad__cp200B__single.dca4b8984863a76ffd01a33888498288;broad;200B;body;0;3;True;18.8;5.0;18;BAYES_99|BAYES_999|EXCUSE_24|FAKE_REPLY_C|FORGED_MUA_OUTLOOK|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|IP_LINK_PLUS|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|THIS_AD|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 940 | Spam: True ; 18.8 / 5.0"
salted;spam;00354.dca4b8984863a76ffd01a33888498288;00354__salted__broad__cp200C__single.dca4b8984863a76ffd01a33888498288;broad;200C;body;0;3;True;18.8;5.0;18;BAYES_99|BAYES_999|EXCUSE_24|FAKE_REPLY_C|FORGED_MUA_OUTLOOK|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|IP_LINK_PLUS|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|THIS_AD|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 940 | Spam: True ; 18.8 / 5.0"
salted;spam;00354.dca4b8984863a76ffd01a33888498288;00354__salted__broad__cp200D__single.dca4b8984863a76ffd01a33888498288;broad;200D;body;0;3;True;18.8;5.0;18;BAYES_99|BAYES_999|EXCUSE_24|FAKE_REPLY_C|FORGED_MUA_OUTLOOK|FREEMAIL_FROM|FSL_HELO_BARE_IP_2|IP_LINK_PLUS|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MONEY_NOHTML|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RCVD_HELO_IP_MISMATCH|THIS_AD|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 940 | Spam: True ; 18.8 / 5.0"
salted;spam;00356.ea7eb32330fa6bf65270023c0d99e2c5;00356__salted__broad__cp00AD__single.ea7eb32330fa6bf65270023c0d99e2c5;broad;00AD;body;0;3;True;18.7;5.0;17;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HK_RANDOM_REPLYTO|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1067 | Spam: True ; 18.7 / 5.0"
salted;spam;00356.ea7eb32330fa6bf65270023c0d99e2c5;00356__salted__broad__cp200B__single.ea7eb32330fa6bf65270023c0d99e2c5;broad;200B;body;0;3;True;18.7;5.0;17;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HK_RANDOM_REPLYTO|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1067 | Spam: True ; 18.7 / 5.0"
salted;spam;00356.ea7eb32330fa6bf65270023c0d99e2c5;00356__salted__broad__cp200C__single.ea7eb32330fa6bf65270023c0d99e2c5;broad;200C;body;0;3;True;18.7;5.0;17;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HK_RANDOM_REPLYTO|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1067 | Spam: True ; 18.7 / 5.0"
salted;spam;00356.ea7eb32330fa6bf65270023c0d99e2c5;00356__salted__broad__cp200D__single.ea7eb32330fa6bf65270023c0d99e2c5;broad;200D;body;0;3;True;18.7;5.0;17;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HK_RANDOM_REPLYTO|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1067 | Spam: True ; 18.7 / 5.0"
salted;spam;00359.90bec90ebeaf05f024f48594e7d7b0d5;00359__salted__broad__cp00AD__single.90bec90ebeaf05f024f48594e7d7b0d5;broad;00AD;body;0;3;True;17.7;5.0;15;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FROM|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FRAUD_8|MONEY_NOHTML|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TEQF_USR_POLITE|T_MONEY_PERCENT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 868 | Spam: True ; 17.7 / 5.0"
salted;spam;00359.90bec90ebeaf05f024f48594e7d7b0d5;00359__salted__broad__cp200B__single.90bec90ebeaf05f024f48594e7d7b0d5;broad;200B;body;0;3;True;17.7;5.0;15;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FROM|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FRAUD_8|MONEY_NOHTML|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TEQF_USR_POLITE|T_MONEY_PERCENT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 868 | Spam: True ; 17.7 / 5.0"
salted;spam;00359.90bec90ebeaf05f024f48594e7d7b0d5;00359__salted__broad__cp200C__single.90bec90ebeaf05f024f48594e7d7b0d5;broad;200C;body;0;3;True;17.7;5.0;15;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FROM|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FRAUD_8|MONEY_NOHTML|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TEQF_USR_POLITE|T_MONEY_PERCENT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 868 | Spam: True ; 17.7 / 5.0"
salted;spam;00359.90bec90ebeaf05f024f48594e7d7b0d5;00359__salted__broad__cp200D__single.90bec90ebeaf05f024f48594e7d7b0d5;broad;200D;body;0;3;True;17.7;5.0;15;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FROM|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FRAUD_8|MONEY_NOHTML|RDNS_NONE|SPOOFED_FREEMAIL|SPOOFED_FREEMAIL_NO_RDNS|TEQF_USR_POLITE|T_MONEY_PERCENT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 868 | Spam: True ; 17.7 / 5.0"
salted;spam;00360.3c1e6c84cb93d024c1f1aa85cd56ac9c;00360__salted__broad__cp00AD__single.3c1e6c84cb93d024c1f1aa85cd56ac9c;broad;00AD;body;0;1;False;1.9;5.0;2;BAYES_60|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1539 | Spam: False ; 1.9 / 5.0"
salted;spam;00360.3c1e6c84cb93d024c1f1aa85cd56ac9c;00360__salted__broad__cp200B__single.3c1e6c84cb93d024c1f1aa85cd56ac9c;broad;200B;body;0;1;False;1.9;5.0;2;BAYES_60|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1539 | Spam: False ; 1.9 / 5.0"
salted;spam;00360.3c1e6c84cb93d024c1f1aa85cd56ac9c;00360__salted__broad__cp200C__single.3c1e6c84cb93d024c1f1aa85cd56ac9c;broad;200C;body;0;1;False;1.9;5.0;2;BAYES_60|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1539 | Spam: False ; 1.9 / 5.0"
salted;spam;00360.3c1e6c84cb93d024c1f1aa85cd56ac9c;00360__salted__broad__cp200D__single.3c1e6c84cb93d024c1f1aa85cd56ac9c;broad;200D;body;0;1;False;1.9;5.0;2;BAYES_60|KHOP_HELO_FCRDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1539 | Spam: False ; 1.9 / 5.0"
salted;spam;00361.e91ac048b0ede961d3f51009eee1c620;00361__salted__broad__cp00AD__single.e91ac048b0ede961d3f51009eee1c620;broad;00AD;body;0;3;True;8.6;5.0;11;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML|SUBJ_ALL_CAPS|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 8.6 / 5.0"
salted;spam;00361.e91ac048b0ede961d3f51009eee1c620;00361__salted__broad__cp200B__single.e91ac048b0ede961d3f51009eee1c620;broad;200B;body;0;3;True;8.6;5.0;11;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML|SUBJ_ALL_CAPS|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 8.6 / 5.0"
salted;spam;00361.e91ac048b0ede961d3f51009eee1c620;00361__salted__broad__cp200C__single.e91ac048b0ede961d3f51009eee1c620;broad;200C;body;0;3;True;8.6;5.0;11;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML|SUBJ_ALL_CAPS|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 8.6 / 5.0"
salted;spam;00361.e91ac048b0ede961d3f51009eee1c620;00361__salted__broad__cp200D__single.e91ac048b0ede961d3f51009eee1c620;broad;200D;body;0;3;True;8.6;5.0;11;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MONEY_NOHTML|SUBJ_ALL_CAPS|T_MONEY_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 8.6 / 5.0"
salted;spam;00369.845eeb9573484bd88a6a6224c7068d81;00369__salted__broad__cp00AD__single.845eeb9573484bd88a6a6224c7068d81;broad;00AD;subject;1;0;True;19.9;5.0;21;BAYES_99|BAYES_999|CONTENT_AFTER_HTML|DATE_IN_FUTURE_12_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|FSL_HELO_BARE_IP_2|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1302 | Spam: True ; 19.9 / 5.0"
salted;spam;00369.845eeb9573484bd88a6a6224c7068d81;00369__salted__broad__cp200B__single.845eeb9573484bd88a6a6224c7068d81;broad;200B;subject;1;0;True;19.9;5.0;21;BAYES_99|BAYES_999|CONTENT_AFTER_HTML|DATE_IN_FUTURE_12_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|FSL_HELO_BARE_IP_2|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1305 | Spam: True ; 19.9 / 5.0"
salted;spam;00369.845eeb9573484bd88a6a6224c7068d81;00369__salted__broad__cp200C__single.845eeb9573484bd88a6a6224c7068d81;broad;200C;subject;1;0;True;19.9;5.0;21;BAYES_99|BAYES_999|CONTENT_AFTER_HTML|DATE_IN_FUTURE_12_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|FSL_HELO_BARE_IP_2|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1305 | Spam: True ; 19.9 / 5.0"
salted;spam;00369.845eeb9573484bd88a6a6224c7068d81;00369__salted__broad__cp200D__single.845eeb9573484bd88a6a6224c7068d81;broad;200D;subject;1;0;True;19.9;5.0;21;BAYES_99|BAYES_999|CONTENT_AFTER_HTML|DATE_IN_FUTURE_12_24|FORGED_HOTMAIL_RCVD2|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|FSL_HELO_BARE_IP_2|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1305 | Spam: True ; 19.9 / 5.0"
salted;spam;00373.ebe8670ac56b04125c25100a36ab0510;00373__salted__broad__cp00AD__single.ebe8670ac56b04125c25100a36ab0510;broad;00AD;body;0;3;False;4.6;5.0;6;BAYES_99|BAYES_999|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|SUBJ_ALL_CAPS|WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1634 | Spam: False ; 4.6 / 5.0"
salted;spam;00373.ebe8670ac56b04125c25100a36ab0510;00373__salted__broad__cp200B__single.ebe8670ac56b04125c25100a36ab0510;broad;200B;body;0;3;False;4.6;5.0;6;BAYES_99|BAYES_999|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|SUBJ_ALL_CAPS|WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1627 | Spam: False ; 4.6 / 5.0"
